TEAM,TAN Rating,SP+ Rating,Opponent,TAN Rating,SP+ Rating,Home/Away,Conference,TAN Spread,SP+ Spread,TAN WIN%,SP+ WIN%
Air Force,76.5,3,Northern Iowa,64,-6.5,H,,-15.1,-12,0.88,0.82
Air Force,76.5,3,Colorado,68.5,-7.8,H,,-10.6,-13.3,0.79,0.84
Air Force,76.5,3,Navy,65,-12.7,H,,-14.1,-18.2,0.85,0.95
Air Force,76.5,3,Army,66.2,-0.8,N,,-12.9,-6.3,0.83,0.68
Air Force,76.5,3,Boise State,71.9,8.5,H,c,-7.2,3,0.7,0.43
Air Force,76.5,3,Colorado State,56.6,-3.8,H,c,-22.5,-9.3,1,0.76
Air Force,76.5,3,Nevada,61,-15.5,H,c,-18.1,-21,0.95,1
Air Force,76.5,3,New Mexico,40,-19.3,H,c,-39.1,-24.8,1,1
Air Force,76.5,3,San Diego State,62.3,1.8,A,c,-12,1.3,0.82,0.48
Air Force,76.5,3,UNLV,58.8,-10,A,c,-15.7,-10.5,0.88,0.79
Air Force,76.5,3,Utah State,62,-4.6,A,c,-11.3,-5.1,0.81,0.64
Air Force,76.5,3,Wyoming,61.9,-3.4,A,c,-12,-3.9,0.82,0.62
Akron,53.4,-21.2,Saint Francis PA,35.5,-35,H,,-18.3,-16.3,0.96,0.89
Akron,53.4,-21.2,Michigan State,81.8,15.3,A,,29.4,39,0,0
Akron,53.4,-21.2,Tennessee,80.8,18.7,A,,28.8,42.4,0,0
Akron,53.4,-21.2,Liberty,71.8,1.5,A,,21.7,25.2,0,0
Akron,53.4,-21.2,Bowling Green,55.5,-7.4,H,c,1.6,11.3,0.48,0.19
Akron,53.4,-21.2,Ohio,54.2,-10.1,A,c,3,13.6,0.43,0.16
Akron,53.4,-21.2,Central Michigan,66.9,-4,H,c,13,14.7,0.17,0.14
Akron,53.4,-21.2,Kent State,53.2,-10,A,c,2.2,13.7,0.47,0.16
Akron,53.4,-21.2,Miami (OH),67.4,-1.7,H,c,13.5,17,0.16,0.08
Akron,53.4,-21.2,Eastern Michigan,66.3,-12,H,c,12.4,6.7,0.18,0.32
Akron,53.4,-21.2,Buffalo,56.1,-9.3,A,c,7.1,14.4,0.3,0.14
Akron,53.4,-21.2,Northern Illinois,69.4,-4.1,A,c,17.9,19.6,0.05,0.02
Alabama,107.2,27.4,Utah State,62,-4.6,H,,-48,-34.5,1,1
Alabama,107.2,27.4,Texas,84.8,12.3,A,,-20.4,-12.6,0.99,0.83
Alabama,107.2,27.4,Louisiana Monroe,51.3,-21.2,H,,-58.7,-51.1,1,1
Alabama,107.2,27.4,Vanderbilt,55.2,-12.1,H,c,-54.8,-42,1,1
Alabama,107.2,27.4,Arkansas,82.6,12.8,A,c,-21.6,-12.1,1,0.82
Alabama,107.2,27.4,Texas A&M,88.8,20.1,H,c,-21.2,-9.8,1,0.77
Alabama,107.2,27.4,Tennessee,80.8,18.7,A,c,-24.9,-6.2,1,0.67
Alabama,107.2,27.4,Mississippi State,78.6,16.8,H,c,-31.4,-13.1,1,0.83
Alabama,107.2,27.4,LSU,74.2,8,A,c,-30.4,-16.9,1,0.91
Alabama,107.2,27.4,Ole Miss,74.8,14.4,A,c,-30.1,-10.5,1,0.79
Alabama,107.2,27.4,Austin Peay,50,-20.5,H,,-60,-50.4,1,1
Alabama,107.2,27.4,Auburn,77.4,13.2,H,c,-32.6,-16.7,1,0.89
Appalachian State,75.2,4.2,North Carolina,82.2,10.1,H,,5.1,3.4,0.36,0.39
Appalachian State,75.2,4.2,Texas A&M,88.8,20.1,A,,15.9,18.4,0.11,0.04
Appalachian State,75.2,4.2,Marshall,70.3,4.8,A,,-2.9,3.1,0.57,0.43
Appalachian State,75.2,4.2,The Citadel,38,-32.5,H,,-39,-39.2,1,1
Appalachian State,75.2,4.2,Georgia State,67.9,0.1,H,c,-9.1,-6.6,0.75,0.68
Appalachian State,75.2,4.2,Troy,75.7,-4.9,H,c,-1.3,-11.6,0.52,0.81
Appalachian State,75.2,4.2,Texas State,64.2,-14.3,H,c,-12.8,-21,0.83,1
Appalachian State,75.2,4.2,Arkansas State,54.8,-15.7,H,c,-22.2,-22.4,1,1
Appalachian State,75.2,4.2,Coastal Carolina,70.5,0.6,A,c,-3,-1.1,0.57,0.51
Appalachian State,75.2,4.2,Georgia Southern,59.1,-8.8,A,c,-12.3,-10.5,0.83,0.79
Appalachian State,75.2,4.2,Louisiana Monroe,51.3,-21.2,A,c,-23.3,-22.9,1,1
Appalachian State,75.2,4.2,South Alabama,63,-9.6,A,c,-10.2,-11.3,0.77,0.81
Arizona,70.9,-6.6,San Diego State,62.3,1.8,A,,-6.4,10.9,0.68,0.2
Arizona,70.9,-6.6,Mississippi State,78.6,16.8,H,,5.7,20.9,0.35,0.01
Arizona,70.9,-6.6,North Dakota State,76,5.5,H,,3.1,9.6,0.43,0.23
Arizona,70.9,-6.6,California,68.9,0.2,A,c,-0.3,9.3,0.5,0.23
Arizona,70.9,-6.6,Colorado,68.5,-7.8,H,c,-4.3,-3.7,0.63,0.61
Arizona,70.9,-6.6,Oregon,83.8,12.3,H,c,10.9,16.4,0.2,0.1
Arizona,70.9,-6.6,Washington,83.3,4.1,A,c,14.9,13.2,0.13,0.17
Arizona,70.9,-6.6,USC,75.3,3.1,H,c,2.4,7.2,0.46,0.3
Arizona,70.9,-6.6,Utah,91.4,16.2,A,c,23.5,25.3,0,0
Arizona,70.9,-6.6,UCLA,78.4,8.4,A,c,9.2,17.5,0.24,0.06
Arizona,70.9,-6.6,Washington State,69.2,1.2,H,c,-3.6,5.3,0.61,0.35
Arizona,70.9,-6.6,Arizona State,81.3,12.4,H,c,8.4,16.5,0.25,0.1
Arizona State,81.3,12.4,Northern Arizona,46,-24.5,H,,-37.9,-39.4,1,1
Arizona State,81.3,12.4,Oklahoma State,82.4,11.4,A,,4.2,1.5,0.38,0.48
Arizona State,81.3,12.4,Eastern Michigan,66.3,-12,H,,-17.6,-26.9,0.94,1
Arizona State,81.3,12.4,Utah,91.4,16.2,H,c,7.4,1.3,0.26,0.48
Arizona State,81.3,12.4,USC,75.3,3.1,A,c,-3.2,-6.8,0.57,0.7
Arizona State,81.3,12.4,Washington,83.3,4.1,H,c,-0.6,-10.8,0.5,0.8
Arizona State,81.3,12.4,Stanford,70,1.7,A,c,-8.5,-8.2,0.74,0.74
Arizona State,81.3,12.4,Colorado,68.5,-7.8,A,c,-10.4,-17.7,0.79,0.94
Arizona State,81.3,12.4,UCLA,78.4,8.4,H,c,-5.5,-6.5,0.65,0.68
Arizona State,81.3,12.4,Washington State,69.2,1.2,A,c,-8.9,-8.7,0.75,0.74
Arizona State,81.3,12.4,Oregon State,75.5,8,H,c,-8.4,-6.9,0.74,0.7
Arizona State,81.3,12.4,Arizona,70.9,-6.6,A,c,-8.4,-16.5,0.74,0.89
Arkansas,82.6,12.8,Cincinnati,87.1,17.2,H,,1.5,1.9,0.48,0.47
Arkansas,82.6,12.8,South Carolina,63.7,7.2,H,c,-21.8,-8.1,1,0.74
Arkansas,82.6,12.8,Missouri State,63,-7.5,H,,-22.5,-22.8,1,1
Arkansas,82.6,12.8,Texas A&M,88.8,20.1,N,,6.2,4.8,0.34,0.36
Arkansas,82.6,12.8,Alabama,107.2,27.4,H,c,21.6,12.1,0,0.18
Arkansas,82.6,12.8,Mississippi State,78.6,16.8,A,c,-0.6,6.5,0.5,0.32
Arkansas,82.6,12.8,BYU,90.4,14.1,A,c,9.9,3.8,0.22,0.38
Arkansas,82.6,12.8,Auburn,77.4,13.2,A,c,-2.3,2.9,0.54,0.43
Arkansas,82.6,12.8,Liberty,71.8,1.5,H,,-13.7,-13.8,0.84,0.85
Arkansas,82.6,12.8,LSU,74.2,8,H,c,-11.3,-7.3,0.81,0.72
Arkansas,82.6,12.8,Ole Miss,74.8,14.4,H,c,-10.7,-0.9,0.79,0.51
Arkansas,82.6,12.8,Missouri,61,5.3,A,c,-18.4,-5,0.96,0.64
Arkansas State,54.8,-15.7,Grambling State,31,-39.5,H,,-27,-26.3,1,1
Arkansas State,54.8,-15.7,Ohio State,109.2,30.8,A,,56.8,49,0,0
Arkansas State,54.8,-15.7,Memphis,69.3,4,A,,17.6,22.2,0.06,0
Arkansas State,54.8,-15.7,UMass,47.1,-20.7,H,,-10.9,-7.5,0.8,0.72
Arkansas State,54.8,-15.7,Appalachian State,75.2,4.2,A,c,22.2,22.4,0,0
Arkansas State,54.8,-15.7,Troy,75.7,-4.9,A,c,22.1,13.3,0,0.16
