CFBDataID,player,player_id,DraftYear,position,team_name,CFBDTeamNme,PlayerTeamHelper,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
4239135,Jay Rose,55118,2022,TE,UCONN,Connecticut,Jay RoseConnecticut,2,50,2,2,24,4.9,0,0,0,50,1,0,2,0,4,0,1,146,31.2,51.8,64.3,56.2,0,0,4,2,50,95.8,25,1,1,0,0,0,0,0,26,13
4240866,Kalil Pimpleton,61799,2022,WR,C MICHIGAN,Central Michigan,Kalil PimpletonCentral Michigan,4,50,2,2,16.5,4.15,0,0,0,50,1,1,2,0,4,0,0,134,87.5,74.4,42.9,67.5,0,0,4,4,50,56.3,25,1,1,0,0,0,0,0,4,2
4360073,Jayshon Jackson,78041,2023,WR,BALL ST,Ball State,Jayshon JacksonBall State,2,50,2,2,19.5,2.85,0,0,0,50,1,0,1,0,2,0,1,117,77.3,72.7,63.2,67,0,0,2,0,0,95.8,0,0,0,0,0,0,0,0,26,13
4241012,Malik Williams,61121,2022,WR,APP STATE,Appalachian State,Malik WilliamsAppalachian State,3,50,2,2,18,4.03,0,0,0,50,1,0,0,0,3,0,1,108,79.2,74.6,67.6,60.1,0,0,3,1,,135.4,0,0,1,0,0,1,0,0,34,17
4039089,Cameron Odom,61558,2022,WR,OHIO,Ohio,Cameron OdomOhio,3,100,1,2,7,4.53,0,0,0,50,1,0,3,0,3,0,1,259,72.1,60.3,75.9,57.3,1,0,3,2,0,95.8,0,0,1,0,0,0,0,0,38,19
4363030,Warren Thompson,77953,2022,WR,ARKANSAS,Arkansas,Warren ThompsonArkansas,2,50,2,2,20.5,3.2,0,0,0,50,1,0,0,0,2,0,1,111,70.1,56.2,51.3,,0,1,2,5,,56.3,0,0,0,0,0,0,1,50,27,13.5
4695600,Bryson Barnes,131845,2025,QB,UTAH,Utah,Bryson BarnesUtah,1,100,2,2,14.5,1.9,0,1,25,100,2,0,0,0,2,0,1,328,66.6,78.1,75.8,63.2,0,0,4,0,,154.2,0,0,0,0,0,1,0,0,23,11.5
4574730,Isaiah Washington,98102,2024,WR,RUTGERS,Rutgers,Isaiah WashingtonRutgers,2,100,1,2,-9,3.45,0,0,0,50,1,0,2,0,2,0,1,278,26.6,61.7,58.9,,1,0,2,1,0,95.8,0,0,0,0,0,0,0,0,27,13.5
4361823,Ryan Wright,77591,2023,P,TULANE,Tulane,Ryan WrightTulane,2,50,2,2,13.5,2.3,0,0,0,50,1,0,0,0,2,0,1,319,61.8,82.8,88.3,,0,0,2,0,,68.8,0,0,0,0,0,0,0,0,12,6
4433886,Tate Rodemaker,122414,2025,QB,FLORIDA ST,Florida State,Tate RodemakerFlorida State,1,100,2,2,-0.5,1.6,0,0,0,50,1,0,0,50,2,1,0,167,66.4,65,63.9,60.1,0,0,3,0,,58.3,0,0,0,0,0,0,0,0,7,3.5
4432803,Kaidon Salter,132046,2025,QB,LIBERTY,Liberty,Kaidon SalterLiberty,2,50,2,2,12,3.73,0,1,50,50,1,0,2,0,3,0,1,206,69.7,91.5,86.9,74.1,0,0,3,0,50,135.4,33.3,1,0,0,0,1,0,0,39,19.5
4242178,De'Vion Warren,61141,2022,WR,ARKANSAS,Arkansas,De'Vion WarrenArkansas,2,0,2,2,26,3.45,0,0,0,0,0,0,1,,2,0,0,111,29.5,55.7,38.6,55.2,0,0,2,2,0,39.6,0,0,0,0,0,0,0,0,0,0
4687555,Isaiah Garcia-Castaneda,138481,2024,WR,NEW MEX ST,New Mexico State,Isaiah Garcia-CastanedaNew Mexico State,3,50,2,2,17,4,0,0,0,50,1,0,1,0,3,0,1,242,73.6,74.5,59.4,69.8,0,0,3,0,0,106.3,0,0,1,0,0,1,0,0,11,5.5
4371991,Reid Bauer,82014,2022,P,ARKANSAS,Arkansas,Reid BauerArkansas,1,100,1,1,9,2,0,0,0,100,1,0,0,0,1,0,1,111,63.7,60.8,53.7,62.7,0,0,1,0,,158.3,0,0,0,0,0,1,0,0,32,32
4372013,Braxton Barker,82067,2022,QB,ALABAMA,Alabama,Braxton BarkerAlabama,1,100,1,1,10,2.6,0,0,0,100,1,0,0,0,1,0,1,103,60.3,48.7,48.5,,0,0,1,0,,108.3,0,0,0,0,0,0,0,0,10,10
4384211,Tahj Magee,78919,2024,WR,LA TECH,Louisiana Tech,Tahj MageeLouisiana Tech,1,100,1,1,13,4.5,0,0,0,100,1,0,0,0,1,0,1,208,67.1,68.3,72.6,59.7,0,0,1,0,,118.8,0,0,0,0,0,0,0,0,33,33
4372599,Luke Ashworth,82073,2023,QB,ARIZONA,Arizona,Luke AshworthArizona,1,0,1,1,-1,2.5,0,0,0,0,0,0,1,,1,0,0,109,60.3,54.8,55.3,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4372000,John Stephen Jones,82078,2022,QB,ARKANSAS,Arkansas,John Stephen JonesArkansas,1,0,1,1,5,3,0,0,0,0,0,0,0,,1,0,0,111,60.3,54.4,57.7,,0,0,1,0,,39.6,0,0,0,0,0,0,0,0,0,0
4362301,Isiah Cox,78199,2022,WR,OHIO,Ohio,Isiah CoxOhio,1,0,1,1,4,3,0,0,0,0,0,0,0,,1,0,0,259,18.1,67.6,50.1,68.8,0,0,2,0,,39.6,0,0,0,0,0,0,1,50,0,0
4363551,Dylan Drummond,78187,2023,WR,E MICHIGAN,Eastern Michigan,Dylan DrummondEastern Michigan,1,100,1,1,18,2.9,0,0,0,100,1,0,1,0,1,0,1,160,80,70.1,73.1,,0,0,1,0,0,158.3,0,0,0,0,0,1,0,0,13,13
4363537,Hassan Beydoun,78185,2023,WR,E MICHIGAN,Eastern Michigan,Hassan BeydounEastern Michigan,2,100,1,1,-7,4.9,0,0,0,100,1,0,0,0,2,0,1,160,67.9,75.7,61,55.7,0,0,2,1,,100,0,0,1,0,0,0,0,0,8,8
4371944,Caleb Griffin,82589,2024,WR,ILLINOIS,Illinois,Caleb GriffinIllinois,1,0,1,1,16,3.7,0,0,0,0,0,0,0,,1,0,0,187,60.3,54.4,55.3,,0,0,1,0,,39.6,0,0,0,0,0,0,0,0,0,0
4277721,Tyler Hunt,82605,2022,TE,MICH STATE,Michigan State,Tyler HuntMichigan State,1,100,1,1,15,4.7,0,0,0,100,1,0,1,0,1,0,1,223,23.4,54,55.3,,0,0,1,2,0,118.8,0,0,0,0,0,0,0,0,15,15
4371863,Chance Warren,77869,2022,HB,NAVY,Navy,Chance WarrenNavy,3,100,1,1,12,4.1,0,0,0,100,1,0,2,0,3,0,2,237,86.3,71.4,64.9,75.6,0,0,3,1,50,118.8,33.3,1,1,0,0,0,0,0,16,16
4361655,Ricky Person Jr.,77725,2022,HB,NC STATE,NC State,Ricky Person Jr.NC State,1,0,1,1,8,1.7,0,0,0,0,0,1,1,,1,0,0,248,79.1,71.5,33.1,75.8,0,1,1,2,0,0,0,0,0,0,0,0,1,100,0,0
4361497,Carson Baker,83548,2023,QB,W KENTUCKY,Western Kentucky,Carson BakerWestern Kentucky,1,100,1,1,27,1.9,0,0,0,100,1,0,0,0,1,0,1,346,60.3,38.6,38.9,,0,0,1,0,,158.3,0,0,0,0,0,1,1,100,54,54
4374495,Jason Goldstein,83557,2023,QB,SO MISS,Southern Mississippi,Jason GoldsteinSouthern Mississippi,1,0,1,1,32,3.6,0,0,0,0,0,0,0,,1,0,0,296,60.3,32.8,37,,0,1,1,0,,0,0,0,0,0,0,0,1,100,0,0
4362385,Quadry Jones,77640,2022,QB,UCF,UCF,Quadry JonesUCF,1,100,1,1,12,1.8,0,0,0,100,1,0,0,0,1,0,1,323,63.7,79.9,72.6,63.3,0,0,1,0,,118.8,0,0,0,0,0,0,0,0,14,14
4371846,Tyger Goslin,77634,2022,FB,NAVY,Navy,Tyger GoslinNavy,1,0,1,1,20,3.3,0,0,0,0,0,1,1,,1,0,0,237,73.2,53.9,38.9,61.6,0,1,1,1,0,0,0,0,0,0,0,0,1,100,0,0
4372717,Marcel Dancy,83642,2022,HB,CAL,California,Marcel DancyCalifornia,1,0,1,1,26,3,0,0,0,0,0,0,0,,1,0,0,130,51.5,65.2,38.9,67.4,0,0,1,0,,39.6,0,0,0,0,0,0,1,100,0,0
4363104,Chris Smith,83693,2023,HB,LA LAFAYET,Louisiana,Chris SmithLouisiana,1,100,1,1,18,2.8,0,0,0,100,1,0,0,0,1,0,1,207,82.2,71.3,75.4,72.7,0,0,1,0,,158.3,0,0,0,0,0,1,0,0,37,37
4361529,Isaih Pacheco,83747,2022,HB,RUTGERS,Rutgers,Isaih PachecoRutgers,1,100,1,1,-4,0.7,0,0,0,100,1,1,0,0,1,0,0,278,81.7,76.7,61,77.4,0,0,1,2,,79.2,0,0,0,0,0,0,0,0,1,1
4362040,Reynaldo Flores,83794,2022,HB,UTEP,UTEP,Reynaldo FloresUTEP,1,,0,1,,3.1,0,0,0,0,0,0,1,,1,0,0,330,80.6,60,60,71.1,0,0,1,1,0,39.6,0,0,0,0,1,0,0,0,0,0
4360231,Lucas Krull,83962,2022,TE,PITTSBURGH,Pittsburgh,Lucas KrullPittsburgh,1,,0,1,,4.5,0,0,0,0,0,0,1,,1,0,0,268,23.3,58.7,60,,0,0,1,3,0,39.6,0,0,0,0,1,0,0,0,0,0
4367207,Matt Alaimo,84066,2023,TE,RUTGERS,Rutgers,Matt AlaimoRutgers,1,0,1,1,10,1.9,0,0,0,0,0,0,0,,1,0,0,278,66.7,51.1,27.4,,0,0,1,1,,39.6,0,0,0,0,0,0,1,100,0,0
4373678,Khalil Shakir,84140,2022,WR,BOISE ST,Boise State,Khalil ShakirBoise State,2,0,1,1,26,3.5,0,0,0,0,0,0,1,,1,0,0,120,75,86.7,30.2,65.8,0,1,2,1,0,0,0,0,0,0,0,0,1,50,0,0
4360603,Brandon Robinson,84179,2022,WR,FAU,Florida Atlantic,Brandon RobinsonFlorida Atlantic,1,0,1,1,9,3.3,0,0,0,0,0,1,1,,1,0,0,165,72.9,58.2,45.8,,0,0,1,1,0,39.6,0,0,0,0,0,0,0,0,0,0
4360486,Nico Ragaini,84232,2023,WR,IOWA,Iowa,Nico RagainiIowa,1,0,1,1,4,3.3,0,0,0,0,0,0,1,,1,0,0,192,29.8,57.3,57.7,,0,0,1,0,0,39.6,0,0,0,0,0,0,0,0,0,0
4361492,Amad Anderson Jr.,84380,2023,WR,TEMPLE,Temple,Amad Anderson Jr.Temple,2,0,1,1,18,4.95,0,0,0,0,0,1,1,,2,0,0,306,78.9,61,24.8,,0,1,2,3,100,0,50,1,0,0,0,0,1,50,0,0
4362862,Josh Vann,84414,2023,WR,S CAROLINA,South Carolina,Josh VannSouth Carolina,1,100,1,1,6,4.1,0,0,0,100,1,1,0,0,1,0,1,289,66,72,53.9,66.9,0,0,1,4,,91.7,0,0,0,0,0,0,0,0,6,6
4362794,Cam Johnson,84497,2022,WR,VANDERBILT,Vanderbilt,Cam JohnsonVanderbilt,2,100,1,1,14,4.4,0,0,0,100,1,0,0,0,1,0,1,333,60.2,58,70.1,,0,0,2,1,,118.8,0,0,0,0,0,0,0,0,25,25
4569371,Isaiah Williams,97156,2024,WR,ILLINOIS,Illinois,Isaiah WilliamsIllinois,1,0,1,1,11,3.9,0,0,0,0,0,0,0,,1,0,0,187,76.6,72.5,46.8,66,0,0,1,0,,39.6,0,0,0,0,0,0,0,0,0,0
4430375,Dajon Richard,97174,2024,HB,SO MISS,Southern Mississippi,Dajon RichardSouthern Mississippi,1,100,1,1,-5,1.2,0,0,0,100,1,0,0,0,1,0,0,296,87,76.1,60.6,78.3,0,0,1,1,,79.2,0,0,0,0,0,0,0,0,3,3
4428753,Lincoln Victor,97215,2023,WR,WASH STATE,Washington State,Lincoln VictorWashington State,2,0,1,1,38,6,0,0,0,0,0,0,0,,1,0,0,341,72.8,71.9,49,61.5,0,0,2,1,,39.6,0,0,0,0,0,0,0,0,0,0
4570250,Trevor Wilson,97287,2023,WR,KANSAS,Kansas,Trevor WilsonKansas,1,0,1,1,29,4.9,0,0,0,0,0,0,0,,1,0,0,198,74.2,63.9,37.9,61.7,0,0,1,2,,39.6,0,0,0,0,0,0,1,100,0,0
4426494,John Rhys Plumlee,97602,2023,WR,OLE MISS,Ole Miss,John Rhys PlumleeOle Miss,1,100,1,1,-2,2.4,0,0,0,100,1,0,0,0,1,0,0,226,75.9,67.3,60.4,75,0,0,1,1,,91.7,0,0,0,0,0,0,0,0,6,6
4430331,Javion Posey,97606,2024,QB,FAU,Florida Atlantic,Javion PoseyFlorida Atlantic,1,100,1,1,-6,5.6,0,0,0,100,1,0,1,0,2,0,1,165,73.2,50,60.4,55.8,0,0,2,1,0,112.5,0,0,1,0,0,0,0,0,11,11
4384690,Jack Albers,65630,2024,QB,PURDUE,Purdue,Jack AlbersPurdue,1,0,1,1,18,3.5,0,0,0,0,0,0,0,,1,0,0,273,60.3,78.8,75.4,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0
4242442,Princeton Fant,62982,2023,TE,TENNESSEE,Tennessee,Princeton FantTennessee,1,0,1,1,28,3,0,0,0,0,0,0,0,,1,0,0,307,69.5,55.4,58.9,,0,0,1,4,,39.6,0,0,0,0,0,0,0,0,0,0
4569181,Kyle Maxwell,98110,2024,WR,LA TECH,Louisiana Tech,Kyle MaxwellLouisiana Tech,1,100,1,1,38,3.5,0,1,100,100,1,0,1,0,1,0,1,208,68.2,68,87.3,,0,0,1,1,0,158.3,0,0,0,0,0,1,0,0,33,33
4240801,Tyjon Lindsey,61489,2022,WR,OREGON ST,Oregon State,Tyjon LindseyOregon State,1,100,1,1,17,2.4,0,0,0,100,1,0,0,0,1,0,1,265,72.2,64.4,72.6,61.8,0,0,1,1,,118.8,0,0,0,0,0,0,0,0,34,34
4035387,Reggie Todd,61462,2022,WR,TROY,Troy,Reggie ToddTroy,2,0,1,1,35,4.45,0,0,0,0,0,0,0,,2,0,1,318,29,62,50.1,69.4,0,0,2,0,,39.6,0,0,1,0,0,0,0,0,0,0
4244306,Jalen Walker,61429,2022,WR,MIAMI OH,Miami (OH),Jalen WalkerMiami (OH),2,100,1,1,25,4,0,0,0,100,1,0,0,0,1,0,1,221,84,62.7,73.1,57.5,0,0,2,1,,118.8,0,0,0,0,0,0,0,0,27,27
4246920,DJ Stubbs,61373,2022,WR,LIBERTY,Liberty,DJ StubbsLiberty,1,100,1,1,44,4.9,0,1,100,100,1,0,1,0,1,0,1,206,77.7,67.1,92.5,,0,0,1,0,0,118.8,0,0,0,0,0,0,0,0,44,44
4567240,Dontario Drummond,98738,2022,WR,OLE MISS,Ole Miss,Dontario DrummondOle Miss,1,100,1,1,14,3.6,0,0,0,100,1,0,0,0,1,0,1,226,66,79.1,72.6,78.2,0,0,1,5,,118.8,0,0,0,0,0,0,0,0,19,19
4427985,Jerrod Means,98847,2023,WR,LA TECH,Louisiana Tech,Jerrod MeansLouisiana Tech,1,100,1,1,8,3.9,0,0,0,100,1,0,0,0,1,0,1,208,40,70.2,60.4,57.5,0,0,1,3,,118.8,0,0,0,0,0,0,0,0,22,22
4427391,Kenny McIntosh,99158,2023,HB,GEORGIA,Georgia,Kenny McIntoshGeorgia,1,100,1,1,25,2.9,0,0,0,100,1,0,0,0,1,0,1,173,50.9,90.1,76.2,82.8,0,0,1,0,,158.3,0,0,0,0,0,1,0,0,18,18
4426386,Roschon Johnson,99467,2023,HB,TEXAS,Texas,Roschon JohnsonTexas,1,100,1,1,-4,2.95,0,0,0,100,1,0,1,0,2,0,1,311,86.9,84.4,60.4,86.6,0,0,2,0,0,79.2,0,0,1,0,0,0,0,0,2,2
4428367,Tayvion Robinson,99693,2024,WR,VA TECH,Virginia Tech,Tayvion RobinsonVirginia Tech,1,100,1,1,2,3.1,0,0,0,100,1,1,1,0,1,0,1,337,71.5,72,73.5,60.2,0,0,1,2,0,118.8,0,0,0,0,0,1,0,0,3,3
4427729,Demetrius Knight II,99728,2024,LB,GA TECH,Georgia Tech,Demetrius Knight IIGeorgia Tech,1,100,1,1,-5,0.8,0,0,0,100,1,0,0,0,1,0,1,176,60.3,60.5,60.6,,0,0,1,0,,83.3,0,0,0,0,0,0,0,0,4,4
4567505,Gabriel Rogers,100921,2022,WR,MEMPHIS,Memphis,Gabriel RogersMemphis,1,100,1,1,1,2.7,0,0,0,100,1,0,0,0,1,0,0,218,76.6,56,60.6,59.7,0,0,1,0,,100,0,0,0,0,0,0,0,0,8,8
4571556,Kenny Scribner,100973,2023,P,USF,South Florida,Kenny ScribnerSouth Florida,1,100,1,1,-3,1.8,0,0,0,100,1,0,1,0,1,0,0,327,9.1,25.4,60.6,60,0,0,1,0,0,95.8,0,0,0,0,0,0,0,0,7,7
4567507,Rodrigues Clark,101068,2023,HB,MEMPHIS,Memphis,Rodrigues ClarkMemphis,1,100,1,1,23,2,0,1,100,100,1,0,0,0,1,0,1,218,85.5,83.5,89.8,85.3,0,0,1,0,,158.3,0,0,0,0,0,1,0,0,40,40
4428811,Xavier Weaver,101130,2023,WR,USF,South Florida,Xavier WeaverSouth Florida,1,100,1,1,34,3,0,1,100,0,0,1,0,100,1,1,0,327,58.5,87.9,87.3,62.7,0,0,1,1,,39.6,0,0,0,0,0,0,0,0,0,0
4578267,Dane Kinamon,104192,2024,WR,AIR FORCE,Air Force,Dane KinamonAir Force,3,0,1,1,5,3.67,0,0,0,0,0,1,1,,3,0,0,101,82.9,81.9,51,71.7,0,1,3,2,100,0,33.3,1,1,0,0,0,0,0,0,0
4571420,Isaac Ross,104919,2023,WR,UMASS,UMass,Isaac RossUMass,1,100,1,1,-2,3.4,0,0,0,100,1,0,0,0,1,0,1,216,19.7,45.2,60.4,,0,0,1,1,,118.8,0,0,0,0,0,0,0,0,25,25
4430964,A.J. Davis,121485,2024,WR,UAB,UAB,A.J. DavisUAB,3,0,1,1,18,4.5,0,0,0,0,0,1,1,,2,0,0,321,68.2,64.6,52.2,,0,0,3,1,100,39.6,50,1,0,0,0,0,0,0,0,0
4689825,Tyrell Robinson,121607,2024,HB,ARMY,Army,Tyrell RobinsonArmy,2,0,1,1,25,3.1,0,0,0,0,0,0,0,,1,0,0,114,76.2,81.8,51.1,84.6,0,0,2,0,,39.6,0,0,0,0,0,0,0,0,0,0
4585553,JaMichael Thompson,121827,2025,WR,MIDDLE TN,Middle Tennessee,JaMichael ThompsonMiddle Tennessee,1,100,1,1,-9,2.9,0,0,0,100,1,1,1,0,1,0,0,224,21.8,51.9,60.4,38.6,0,0,1,3,0,87.5,0,0,0,0,0,0,0,0,5,5
4685944,Zachary Stevens,122359,2023,QB,COAST CAR,Coastal Carolina,Zachary StevensCoastal Carolina,1,100,1,1,14,3.5,0,0,0,100,1,0,1,0,1,0,1,141,60.3,74,72.6,,0,0,1,0,0,127.1,0,0,0,0,0,1,0,0,5,5
4686422,Xavier Hutchinson,122518,2022,WR,IOWA STATE,Iowa State,Xavier HutchinsonIowa State,1,100,1,1,28,3.5,0,0,0,100,1,0,0,0,1,0,1,193,57.8,83.9,76.2,74.8,0,0,1,2,,158.3,0,0,0,0,0,1,0,0,49,49
4260319,Jonah Wieland,60261,2022,P,OHIO,Ohio,Jonah WielandOhio,1,100,1,1,0,2.1,0,0,0,100,1,0,0,0,1,0,1,259,60.3,56.1,74.3,59.8,0,0,1,0,,118.8,0,0,0,0,0,0,0,0,20,20
4240032,ZaQuandre White,57205,2022,HB,S CAROLINA,South Carolina,ZaQuandre WhiteSouth Carolina,1,0,1,1,32,3.4,0,0,0,0,0,0,1,,1,0,0,289,86.2,82.5,50.1,85.9,0,0,1,0,0,39.6,0,0,0,0,0,0,0,0,0,0
4612078,JaCobian Morgan,123050,2025,QB,SYRACUSE,Syracuse,JaCobian MorganSyracuse,1,100,1,1,-2,1.9,0,0,0,100,1,0,1,0,1,0,0,304,60.3,62.3,61,,0,0,1,0,0,79.2,0,0,0,0,0,0,0,0,3,3
4240603,Malik Davis,57196,2022,HB,FLORIDA,Florida,Malik DavisFlorida,1,0,1,1,19,3.3,0,0,0,0,0,0,1,,1,0,0,163,87.1,77.8,46.8,86,0,0,1,2,0,39.6,0,0,0,0,0,0,0,0,0,0
4262106,Orlando Lacey,55720,2023,WR,TROY,Troy,Orlando LaceyTroy,1,0,1,1,26,3.6,0,0,0,0,0,0,0,,1,0,0,318,63.7,58.6,50.4,,0,0,1,0,,39.6,0,0,0,0,0,0,0,0,0,0
4697496,Peter Moore,123358,2025,P,VA TECH,Virginia Tech,Peter MooreVirginia Tech,1,0,1,1,18,1.8,0,0,0,0,0,0,0,,1,0,0,337,63.7,58,49.6,62.7,0,0,1,0,,39.6,0,0,0,0,0,0,0,0,0,0
4608810,Tez Johnson,123709,2025,WR,TROY,Troy,Tez JohnsonTroy,1,,0,1,,6.8,0,0,0,0,0,0,1,,1,0,0,318,55.5,70.1,60,66.7,1,0,1,0,0,39.6,0,0,0,0,0,0,0,0,0,0
4605951,C.J. Daniels,123874,2025,WR,LIBERTY,Liberty,C.J. DanielsLiberty,1,100,1,1,6,6.5,0,0,0,100,1,0,1,0,1,0,1,206,73,75.8,60.4,,0,0,1,3,0,118.8,0,0,0,0,0,0,0,0,13,13
4578654,Jaden Walley,124189,2023,WR,MISS STATE,Mississippi State,Jaden WalleyMississippi State,1,0,1,1,29,3.7,0,0,0,0,0,0,0,,1,0,0,227,60.6,64,50.8,,0,0,1,1,,39.6,0,0,0,0,0,0,0,0,0,0
4596608,Chance Luper,124210,2023,WR,MISSOURI,Missouri,Chance LuperMissouri,1,0,1,1,21,3.2,0,0,0,0,0,1,0,,1,0,0,229,71.1,54.5,50.8,57.7,0,0,1,1,,39.6,0,0,0,0,0,0,0,0,0,0
4248836,Davis Koetter,52163,2022,WR,BOISE ST,Boise State,Davis KoetterBoise State,1,0,1,1,23,3.1,0,0,0,0,0,1,0,,1,0,0,120,69.1,58.7,50.4,,0,0,1,2,,39.6,0,0,0,0,0,0,0,0,0,0
4570033,Kai Kroeger,124245,2023,P,S CAROLINA,South Carolina,Kai KroegerSouth Carolina,2,100,1,1,29,2.3,0,0,0,100,1,0,0,0,1,0,1,289,61.8,72.6,73.9,,0,0,2,0,,158.3,0,0,0,0,0,1,0,0,44,44
4695231,Oscar Chapman,124403,2024,P,AUBURN,Auburn,Oscar ChapmanAuburn,1,0,1,1,8,2.4,0,0,0,0,0,0,0,,1,0,0,115,60.3,61.7,62.2,,0,0,1,0,,39.6,0,0,0,0,0,0,0,0,0,0
4597703,Tory Horton,128232,2024,WR,NEVADA,Nevada,Tory HortonNevada,1,100,1,1,10,3.9,0,0,0,100,1,0,0,0,1,0,1,239,74,69,72.6,,0,0,1,0,,118.8,0,0,0,0,0,0,0,0,44,44
4429191,Deuce Hogan,129470,2024,QB,IOWA,Iowa,Deuce HoganIowa,1,100,1,1,-2,1.3,0,0,0,100,1,0,0,0,1,0,0,192,60.3,52.7,60.6,,0,0,1,1,,79.2,0,0,0,0,0,0,0,0,2,2
4686889,Tory Taylor,129481,2023,P,IOWA,Iowa,Tory TaylorIowa,1,100,1,1,3,1.9,0,0,0,100,1,0,0,0,1,0,0,192,60.3,60.6,60.6,,0,0,1,0,,79.2,0,0,0,0,0,0,0,0,3,3
4431035,Gavin Williams,129488,2024,HB,IOWA,Iowa,Gavin WilliamsIowa,1,0,1,1,22,3.1,0,0,0,0,0,0,0,,1,0,0,192,71.6,75.1,50.4,76.5,0,0,1,0,,39.6,0,0,0,0,0,0,0,0,0,0
4035473,Will Spiers,45131,2022,P,CLEMSON,Clemson,Will SpiersClemson,1,100,1,1,17,2,0,0,0,100,1,0,0,0,1,0,1,140,60.3,70.7,75.4,,0,0,1,0,,118.8,0,0,0,0,0,0,0,0,17,17
4608686,Kyle Monangai,129891,2025,HB,RUTGERS,Rutgers,Kyle MonangaiRutgers,1,100,1,1,-4,0.8,0,0,0,0,0,0,0,100,1,1,0,278,83.7,75.4,60.4,77.3,0,0,1,0,,39.6,0,0,0,0,0,0,0,0,0,0
4575831,Taron Keith,130368,2024,HB,BOWL GREEN,Bowling Green,Taron KeithBowling Green,1,0,1,1,13,2.6,0,0,0,0,0,0,1,,1,0,0,122,65,72.1,47.3,66.5,0,0,1,0,0,39.6,0,0,0,0,0,0,0,0,0,0
4686817,Drew Cassens,130544,2025,TE,N ILLINOIS,Northern Illinois,Drew CassensNorthern Illinois,1,0,1,1,9,1.9,0,0,0,0,0,0,0,,1,0,0,254,66.8,28.5,26.6,,0,0,1,0,,39.6,0,0,0,0,0,0,1,100,0,0
4078374,Matt Naranjo,44994,2022,P,BOWL GREEN,Bowling Green,Matt NaranjoBowling Green,1,0,1,1,3,2.3,0,0,0,0,0,0,0,,1,0,0,122,63.7,51.3,44.6,62.7,0,0,1,0,,39.6,0,0,0,0,0,0,0,0,0,0
4040507,Sione Tupou,44093,2023,LB,TEXAS ST,Texas State,Sione TupouTexas State,1,100,1,1,6,1.7,0,0,0,100,1,0,1,0,1,0,1,314,60.3,61.6,62.2,,0,0,1,0,0,104.2,0,0,0,0,0,0,0,0,9,9
4430834,Jalen McMillan,131905,2025,WR,WASHINGTON,Washington,Jalen McMillanWashington,2,0,1,1,26,1.4,0,0,0,0,0,0,0,,2,0,0,340,73.1,69.8,73.8,57.5,0,0,2,0,,39.6,0,0,0,0,0,0,0,0,0,0
4040824,Dominic Johnson,41594,2022,WR,BUFFALO,Buffalo,Dominic JohnsonBuffalo,1,100,1,1,15,4.3,0,0,0,100,1,0,0,0,1,0,1,126,72.5,67.2,72.6,,0,0,1,3,,118.8,0,0,0,0,0,0,0,0,15,15
4035721,Jackson Anthrop,41338,2022,WR,PURDUE,Purdue,Jackson AnthropPurdue,3,0,1,1,16,3.85,0,0,0,0,0,0,2,,2,0,0,273,68.3,66.7,46.2,61.9,0,0,3,0,0,39.6,0,0,1,0,0,0,0,0,0,0
4431545,Will Shipley,144138,2025,HB,CLEMSON,Clemson,Will ShipleyClemson,1,100,1,1,9,1.7,0,0,0,100,1,0,1,0,1,0,1,140,79.3,73.3,71.9,78.3,0,0,1,1,0,118.8,0,0,0,0,0,1,0,0,2,2
4034772,Seth Green,40668,2022,TE,HOUSTON,Houston,Seth GreenHouston,1,0,1,1,0,3.3,0,0,0,0,0,0,1,,1,0,0,182,69.2,59.4,57.7,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4875825,Shae Wyatt,144440,2025,WR,TULANE,Tulane,Shae WyattTulane,1,0,1,1,5,3.5,0,0,0,0,0,0,0,,1,0,0,319,72.6,74.5,57.7,,0,0,1,0,,39.6,0,0,0,0,0,0,0,0,0,0
4431618,Mario Williams,144620,2025,WR,OKLAHOMA,Oklahoma,Mario WilliamsOklahoma,1,100,1,1,10,4.2,0,0,0,100,1,0,0,0,1,0,1,261,45.2,77.9,54.8,61.2,0,0,1,1,,108.3,0,0,0,0,0,0,0,0,10,10
4685183,John Paul Richardson,144650,2025,WR,OKLA STATE,Oklahoma State,John Paul RichardsonOklahoma State,1,0,1,1,20,3.3,0,0,0,0,0,0,0,,1,0,0,262,70.8,67.1,59.9,,0,0,1,0,,39.6,0,0,0,0,0,0,0,0,0,0
4874527,Sam Jackson,144682,2025,QB,TCU,TCU,Sam JacksonTCU,1,100,1,1,54,4.7,0,1,100,100,1,0,3,0,3,0,1,305,67.7,85,90.7,61.2,0,0,3,0,66.7,118.8,66.7,2,0,0,0,0,0,0,62,62
