season,firstName,lastName,position,origin,destination,transferDate,rating,stars,eligibility
2022,Cooper,Shults,TE,Oregon,Nevada,2022-01-06T12:11:00.000Z,,,Immediate
2022,Answer,Gaye,CB,Iowa State,,2022-01-06T10:05:00.000Z,,,Immediate
2022,Darrius,Smith,RB,Arizona,,2021-12-07T14:54:00.000Z,,3,Immediate
2022,Darion,Green-Warren,CB,Michigan,Nevada,2022-01-03T19:19:00.000Z,,4,Immediate
2022,Anthony,Solomon,LB,Michigan,Arizona,2022-01-03T19:19:00.000Z,0.87,3,Immediate
2022,Devonte,Nelson,CB,Memphis,,2022-01-03T17:18:00.000Z,,3,Immediate
2022,Winston,Wright,WR,West Virginia,Florida State,2022-01-03T16:13:00.000Z,0.88,3,Immediate
2022,Tyler,Steen,OT,Vanderbilt,,2022-01-11T10:31:00.000Z,0.91,4,Immediate
2022,Latrell,McCutchin,CB,Oklahoma,USC,2022-01-11T10:15:00.000Z,0.9,4,Immediate
2022,Spencer,Curtis,WR,Oregon,Nevada,2022-01-11T09:09:00.000Z,,2,Immediate
2022,Nathaniel,Peat,RB,Stanford,Missouri,2022-01-11T09:08:00.000Z,0.89,3,Immediate
2022,Chancellor,Bright,WR,Marshall,,2022-01-11T09:07:00.000Z,,3,Immediate
2022,Carter,Kamana,WR,Washington State,,2022-01-11T09:06:00.000Z,,,Immediate
2022,Evan,Tattersall,LB,California,,2021-12-14T14:53:00.000Z,,3,Immediate
2022,Jordan,Mosley,WR,Northwestern,Mississippi State,2022-01-10T08:21:00.000Z,,4,Immediate
2022,Jackie,Matthews,CB,West Virginia,Mississippi State,2022-01-05T14:53:00.000Z,0.87,3,Immediate
2022,Chris,Martinez,OT,San Diego State,Arizona State,2021-12-09T12:49:00.000Z,0.83,3,Immediate
2022,Kevin,Williams,IOL,Northern Colorado,Nebraska,2021-12-05T15:08:00.000Z,0.86,3,Immediate
2022,Jeremiah,Frazier,IOL,Tennessee State,Troy,2022-01-10T18:27:00.000Z,,,Immediate
2022,Peni,Naulu,RB,Washington State,,2022-01-10T17:00:00.000Z,,3,Immediate
2022,Brian,Greene,IOL,Washington State,,2022-01-10T17:00:00.000Z,0.89,3,Immediate
2022,Troy,Brown,LB,Central Michigan,Ole Miss,2022-01-10T16:24:00.000Z,0.9,4,Immediate
2022,Junior,Alexander,WR,Arizona State,Washington,2022-01-15T12:04:00.000Z,,4,Immediate
2022,Kani,Walker,CB,Louisville,Oklahoma,2022-01-10T13:09:00.000Z,0.86,3,Immediate
2022,Jaxson,Dart,QB,USC,,2022-01-10T12:29:00.000Z,0.99,5,Immediate
2022,Billy,Pospisil III,WR,Washington State,Colorado School of Mines,2022-01-10T12:02:00.000Z,,3,Immediate
2022,Cam'ron,Jones,CB,SMU,Grambling,2022-01-10T09:09:00.000Z,0.86,3,Immediate
2022,Kyren,Lacy,WR,Louisiana,LSU,2022-01-14T08:40:00.000Z,0.89,3,Immediate
2022,Alex,Adams,WR,LSU,Akron,2022-01-10T08:40:00.000Z,0.86,3,Immediate
2022,Isaac,Ellis,IOL,Memphis,Louisiana Tech,2021-12-15T08:06:00.000Z,0.83,3,Immediate
2022,Jashon,Watkins,ATH,Memphis,,2022-01-10T08:38:00.000Z,,3,Immediate
2022,Andre,Seldon,CB,Michigan,New Mexico State,2022-01-06T09:05:00.000Z,0.87,3,Immediate
2022,Dre,Terry,EDGE,East Carolina,Alabama A&M,2021-12-26T10:01:00.000Z,,,Immediate
2022,Davon,Martin,CB,Middle Tennessee,,2021-12-15T16:20:00.000Z,,3,Immediate
2022,Chris,Murray,DL,TCU,,2021-12-15T16:09:00.000Z,,3,Immediate
2022,David,Reynolds,EDGE,Florida Intl,,2021-11-30T00:00:00.000Z,0.8,3,TBD
2022,Ayodele,Adeoye,LB,Texas,,2021-11-30T00:00:00.000Z,0.82,3,TBD
2022,Jalen,Alexander,S,Duke,,2022-01-09T05:04:00.000Z,,3,Immediate
2022,McKenzie,Barnes,CB,Arizona,,2022-01-08T15:03:00.000Z,,3,Immediate
2022,Asa,Barnes,RB,East Carolina,,2022-01-07T12:17:00.000Z,,,Immediate
2022,JP,Andrade,QB,Ohio State,,2022-01-03T11:49:00.000Z,,3,Immediate
2022,Tyrone,Brown,LB,Baylor,,2021-09-07T13:46:00.000Z,,3,Immediate
2022,Ahmari,Harvey,S,Auburn,Georgia Tech,2021-12-18T09:39:00.000Z,0.89,3,Immediate
2022,Mac,Hollensteiner,OT,Georgetown,Virginia,2021-11-25T13:59:00.000Z,,,Immediate
2022,TJ,Smith,EDGE,Georgia State,,2022-01-05T22:04:00.000Z,,2,Immediate
2022,Deshawn,Holt,EDGE,Maryland,Toledo,2022-01-05T13:59:00.000Z,,3,Immediate
2022,Calvin,McMillian,OT,Mississippi State,Southern Mississippi,2022-01-05T12:59:00.000Z,0.83,3,Immediate
2022,Sam,Vidlak,QB,Boise State,,2021-12-20T14:54:00.000Z,,3,Immediate
2022,Antonio,Montero,LB,Rice,,2021-11-28T18:37:00.000Z,0.82,3,Immediate
2022,Tyrone,Howell,WR,Kansas State,Louisiana Monroe,2021-11-28T16:00:00.000Z,0.82,3,Immediate
2022,Geri,Theodore,EDGE,Toledo,,2021-11-28T12:49:00.000Z,0.8,3,Immediate
2022,Hekili,Keliiliki,RB,Hawai'i,,2021-12-31T17:36:00.000Z,0.82,3,Immediate
2022,DeaMonte,Trayanum,LB,Arizona State,Ohio State,2021-11-29T17:40:00.000Z,0.88,3,Immediate
2022,Patrick,Lucas,DL,Ole Miss,Indiana,2021-11-29T17:12:00.000Z,0.82,3,Immediate
2022,LeDarrius,Cox,DL,Ole Miss,Indiana,2021-11-29T17:09:00.000Z,0.82,3,Immediate
2022,Ryan,Johnson,DL,Stanford,,2021-11-29T16:56:00.000Z,0.82,3,Immediate
2022,Daylen,Gill,LB,Ole Miss,Southern Mississippi,2021-11-29T16:53:00.000Z,0.81,3,Immediate
2022,Tarique,Milton,WR,Iowa State,,2021-11-29T16:44:00.000Z,0.83,3,Immediate
2022,Jack,Buford,OT,New Mexico,Arizona,2021-11-29T16:34:00.000Z,0.83,3,Immediate
2022,VanDarius,Cowan,LB,West Virginia,Maryland,2021-11-30T10:24:00.000Z,0.82,3,Immediate
2022,Isaiah,Stephens,LB,Coastal Carolina,,2021-12-20T14:53:00.000Z,0.81,3,Immediate
2022,JaKorey,Hawkins,CB,Ole Miss,Wyoming,2021-12-20T14:53:00.000Z,0.82,3,Immediate
2022,Javon,Baker,WR,Alabama,Kentucky,2022-01-14T13:12:00.000Z,0.9,4,Immediate
2022,Azizi,Hearn,CB,Wyoming,UCLA,2022-01-10T19:06:00.000Z,0.89,3,Immediate
2022,Lindsey,Scott,QB,Nicholls,Incarnate Word,2022-01-08T00:28:00.000Z,,3,Immediate
2022,Jarius,Monroe,S,Nicholls,Tulane,2022-01-06T00:29:00.000Z,,3,Immediate
2022,CJ,Coldon,CB,Wyoming,Oklahoma,2021-12-26T17:22:00.000Z,0.88,3,Immediate
2022,Khoury,Bethley,RB,Hawai'i,,2022-01-15T17:06:00.000Z,,3,Immediate
2022,Jayden,Williams,CB,USC,,2022-01-14T14:36:00.000Z,0.82,3,Immediate
2022,King,Mwikuta,LB,Alabama,Arkansas State,2022-01-11T13:23:00.000Z,0.86,3,Immediate
2022,Tyrese,Williams,IOL,Oklahoma State,,2022-01-14T16:03:00.000Z,,3,Immediate
2022,Kylan,Watkins,WR,Memphis,,2022-01-14T14:12:00.000Z,,2,Immediate
2022,Alex,Navarro-Silva,DL,Arizona,,2022-01-14T14:00:00.000Z,,3,Immediate
2022,Landon,Guidry,S,Mississippi State,,2022-01-14T14:00:00.000Z,,3,Immediate
2022,Jalen,Paxton,WR,Tulsa,,2022-01-14T12:36:00.000Z,,3,Immediate
2022,Jakari,Robinson,IOL,Memphis,,2021-11-22T10:47:00.000Z,0.8,3,Immediate
2022,Eric,Reed,CB,Auburn,,2022-01-10T14:53:00.000Z,0.86,3,Immediate
2022,Hunter,Marcom,TE,Central Michigan,,2022-01-14T11:56:00.000Z,,3,Immediate
2022,Travis,Dye,RB,Oregon,USC,2022-01-14T11:56:00.000Z,0.92,4,Immediate
2022,Chance,Main,EDGE,Incarnate Word,Colorado,2022-01-14T11:39:00.000Z,,,Immediate
2022,Nolan,Mccord,K,Mississippi State,,2022-01-14T09:43:00.000Z,,,Immediate
2022,Kaemen,Marley,WR,Tennessee,,2022-01-14T09:23:00.000Z,,4,Immediate
2022,Brian,Casteel,WR,Arizona,Nevada,2022-01-13T15:44:00.000Z,,3,Immediate
2022,Jalen,Jordan,CB,Ole Miss,South Alabama,2022-01-10T16:45:00.000Z,0.84,3,Immediate
2022,Bru,McCoy,WR,USC,,2022-01-13T18:45:00.000Z,,5,Immediate
2022,Kyle,Wright,LB,Georgia State,,2022-01-08T17:04:00.000Z,0.85,3,Immediate
2022,Tyrek,Tisdale,RB,Florida Atlantic,St. Thomas University,2021-12-15T11:29:00.000Z,0.8,3,Immediate
2022,Chance,Johnson,S,San José State,,2021-11-29T11:21:00.000Z,,2,Immediate
2022,Femi,Sakiri,IOL,Connecticut,,2021-11-29T11:19:00.000Z,0.8,3,Immediate
2022,Terah,Edwards,DL,Northwestern,Illinois,2021-11-29T11:14:00.000Z,0.84,3,Immediate
2022,Danny,Lockhart,LB,USC,,2021-11-29T10:12:00.000Z,0.77,2,Immediate
2022,Jack,Zergiotis,QB,Connecticut,Merrimack,2021-11-29T09:59:00.000Z,0.8,3,Immediate
2022,Jake,Pope,OT,Kentucky,,2021-11-29T09:58:00.000Z,0.79,2,Immediate
2022,Gerald,Mincey,OT,Florida,Tennessee,2021-11-29T09:57:00.000Z,0.84,3,Immediate
2022,Stone,Eby,SDE,SMU,,2022-01-06T09:51:00.000Z,0.83,3,Immediate
2022,Cobe,Bryant,OT,SMU,UNLV,2021-11-29T09:31:00.000Z,0.81,3,Immediate
2022,Jordan,Boatman,OT,Houston,Sam Houston State,2021-12-13T22:52:00.000Z,,,Immediate
2022,Chris,Edmonds,S,Samford,Buffalo,2021-12-04T18:01:00.000Z,0.87,3,Immediate
2022,Kaden,Meredith,RB,Air Force,Sam Houston State,2021-11-29T00:00:00.000Z,,3,Immediate
2022,Emmit,Bohle,OT,Northern State,Arizona State,2021-11-23T16:05:00.000Z,,,Immediate
2022,Darvon,Hubbard,RB,Texas A&M,Temple,2022-01-19T17:49:00.000Z,,3,Immediate
2022,Erick,Young,S,Texas A&M,,2022-01-27T16:00:00.000Z,,4,Immediate
2022,John,Brunner,IOL,North Texas,,2022-01-19T16:30:00.000Z,,3,Immediate
2022,Cardavion,Myers,CB,Western Kentucky,,2022-01-19T16:18:00.000Z,,3,Immediate
2022,Jermaine,Burton,WR,Georgia,Alabama,2022-01-19T16:05:00.000Z,0.94,4,Immediate
2022,Jahmal,Sam,S,UT San Antonio,,2022-01-19T15:07:00.000Z,,3,Immediate
2022,Ethon,Williams,WR,Boston College,,2022-01-19T14:38:00.000Z,,3,Immediate
2022,Ethan,Long,TE,Arizona State,,2022-01-19T14:24:00.000Z,,3,Immediate
2022,Trelon,Smith,RB,Arkansas,,2022-01-19T14:01:00.000Z,0.89,3,Immediate
2022,Jaylen,Pate,EDGE,Wyoming,,2022-01-19T13:54:00.000Z,,3,Immediate
2022,Thomas,Nance,TE,South Florida,,2022-01-19T13:30:00.000Z,,3,Immediate
2022,Joe,Foucha,S,Arkansas,LSU,2022-01-11T11:50:00.000Z,0.89,3,Immediate
2022,Davonte,Pritchard,LB,Kansas State,South Dakota,2022-01-05T11:36:00.000Z,,3,Immediate
2022,Bryce,Ramsey,IOL,Ole Miss,Southern Mississippi,2022-01-05T10:53:00.000Z,0.84,3,Immediate
2022,Sean,Ryan,WR,West Virginia,Rutgers,2022-01-07T10:47:00.000Z,0.85,3,Immediate
2022,Kyle,Juergens,IOL,Boise State,,2022-01-05T10:44:00.000Z,,3,Immediate
2022,Jason,Mercier,EDGE,Florida Intl,Jackson State,2021-11-24T14:09:00.000Z,0.82,3,Immediate
2022,Khaya,Wright,LB,Georgia Tech,,2021-11-24T08:40:00.000Z,0.81,3,Immediate
2022,C.J.,Person,DL,Indiana,South Alabama,2021-11-23T17:12:00.000Z,0.82,3,Immediate
2022,D.K.,Bonhomme,EDGE,Indiana,South Alabama,2021-11-23T17:12:00.000Z,0.81,3,Immediate
2022,Jordan,Jusevitch,S,Indiana,,2022-01-13T16:04:00.000Z,,3,Immediate
2022,Dalevon,Campbell,WR,Illinois,,2022-01-13T15:29:00.000Z,,3,Immediate
2022,Shane,Lee,LB,Alabama,USC,2022-01-13T15:27:00.000Z,0.88,3,Immediate
2022,Jarek,Broussard,RB,Colorado,,2022-01-13T14:23:00.000Z,0.89,3,Immediate
2022,Marquise,Freeman,EDGE,Washington State,,2022-01-13T12:56:00.000Z,,3,Immediate
2022,Malik,Heath,WR,Mississippi State,,2022-01-18T11:04:00.000Z,0.89,3,Immediate
2022,Josh,Watts,P,Colorado,,2022-01-18T10:42:00.000Z,,3,Immediate
2022,Maverick,McIvor,QB,Texas Tech,,2022-01-18T08:44:00.000Z,,3,Immediate
2022,Nelson,Mbanasor,DL,Texas Tech,,2022-01-18T08:41:00.000Z,0.84,3,Immediate
2022,Logan,Sagapolu,IOL,Oregon,Miami,2022-01-18T00:00:00.000Z,,3,Immediate
2022,Jeremy,Singleton,WR,Houston,,2022-01-18T00:00:00.000Z,,3,TBD
2022,J.J.,Pegues,TE,Auburn,Ole Miss,2022-01-17T17:01:00.000Z,0.91,4,Immediate
2022,John,Brekke,IOL,Holy Cross,Miami (OH),2022-01-17T15:05:00.000Z,0.83,3,Immediate
2022,John David,White,WR,Arkansas,Central Arkansas,2022-01-14T12:41:00.000Z,,,Immediate
2022,Eddie,Schott,PRO,Ball State,Butler,2022-01-13T13:25:00.000Z,,3,Immediate
2022,AJ,Snow,QB,Air Force,,2022-01-10T14:59:00.000Z,,2,Immediate
2022,Sean,Chambers,QB,Wyoming,Montana State,2022-01-09T13:39:00.000Z,,3,Immediate
2022,Mekhi,Blackmon,CB,Colorado,USC,2022-01-08T14:54:00.000Z,0.87,3,Immediate
2022,Chance,Lytle,OT,Colorado,,2022-01-19T12:46:00.000Z,,3,Immediate
2022,Rico,Small,WR,Eastern Michigan,,2022-01-19T12:30:00.000Z,,3,Immediate
2022,Hirkley,Latu,LB,UCF,,2022-01-19T12:05:00.000Z,,3,Immediate
2022,Damarius,Good,RB,UCF,,2022-01-19T11:17:00.000Z,,3,Immediate
2022,Jonathan,Shepherd,WR,Oklahoma State,,2022-01-19T11:06:00.000Z,,3,Immediate
2022,Trevor,Bycznski,PRO,Buffalo,Ashland,2022-01-06T14:53:00.000Z,,3,Immediate
2022,Alijah,Clark,CB,Rutgers,Syracuse,2022-01-17T19:55:00.000Z,,4,Immediate
2022,Dylan,Walker,TE,Colorado State,,2021-12-21T14:54:00.000Z,,3,Immediate
2022,Jack,Wilty,IOL,Northern Illinois,,2021-12-21T14:54:00.000Z,,2,Immediate
2022,DeAmonte,King,ATH,Toledo,,2021-12-21T14:23:00.000Z,,3,Immediate
2022,Samson,Jackson,OT,Ohio,,2021-12-20T14:54:00.000Z,,2,Immediate
2022,Jaden,Handy,RB,Ole Miss,,2021-12-17T14:26:00.000Z,,3,Immediate
2022,Terreance,Ellis,LB,Rice,Alcorn State,2021-12-14T15:50:00.000Z,,,Immediate
2022,Chase,Mason,QB,Nebraska,South Dakota State,2021-11-15T14:53:00.000Z,,1,Immediate
2022,Jay,Shaw,CB,UCLA,Wisconsin,2022-01-17T14:28:00.000Z,,3,Immediate
2022,Chase,Cota,WR,UCLA,,2022-01-17T13:51:00.000Z,0.87,3,Immediate
2022,Arna,Bontemps,S,Washington State,,2022-01-17T12:06:00.000Z,,,Immediate
2022,Latavious,Brini,S,Georgia,Arkansas,2022-01-17T11:05:00.000Z,0.9,4,Immediate
2022,Tiaoalii,Savea,DL,UCLA,Arizona,2022-01-07T08:47:00.000Z,0.88,3,Immediate
2022,Derrell,Bailey Jr.,IOL,Virginia Tech,South Florida,2021-11-23T16:19:00.000Z,0.8,3,Immediate
2022,Jayson,Jones,DL,Oregon,Auburn,2021-12-15T15:46:00.000Z,0.89,3,Immediate
2022,Peter,Costelli,QB,Utah,,2021-11-23T15:04:00.000Z,,4,Immediate
2022,Craig,Burt,WR,Western Kentucky,Western Kentucky,2021-11-23T14:59:00.000Z,0.81,3,Immediate
2022,Katravis,Geter Jr.,RB,Florida Intl,,2021-11-23T11:20:00.000Z,0.81,3,Immediate
2022,Brice,Johnson,WR,Ole Miss,Houston,2021-11-22T19:13:00.000Z,0.78,2,Immediate
2022,Ryan,Stapp,CB,Abilene Christian,Minnesota,2021-11-22T17:43:00.000Z,0.88,3,Immediate
2022,Jamel,Hamm,CB,UNLV,,2021-12-10T14:53:00.000Z,,3,Immediate
2022,MJ,Anderson,DL,Minnesota,Iowa State,2021-11-21T10:47:00.000Z,0.82,3,Immediate
2022,Bobby,Holmes,CB,Louisiana,,2021-11-19T14:14:00.000Z,0.79,2,Immediate
2022,Desmond,Hutson,WR,Iowa,,2021-11-19T12:20:00.000Z,0.79,2,Immediate
2022,Lonnie,Rice,S,Buffalo,,2021-11-18T15:56:00.000Z,0.79,2,Immediate
2022,Dylan,Robinson,WR,Houston,Trinity Valley C.C.,2021-11-18T08:49:00.000Z,,3,Immediate
2022,Jacques,Wilson,CB,BYU,,2021-11-17T16:52:00.000Z,0.79,2,Immediate
2022,AJ,Roberts,LB,Pittsburgh,Stony Brook,2021-11-17T14:04:00.000Z,0.79,2,Immediate
2022,Knowledge,McDaniel,RB,Marshall,,2021-11-17T13:42:00.000Z,,3,Immediate
2022,Osita,Smith,S,Maryland,,2021-12-16T14:53:00.000Z,0.85,3,Immediate
2022,Ahmonte,Watkins,RB,TCU,New Mexico State,2021-12-15T14:53:00.000Z,0.9,4,Immediate
2022,Chris,Harris Jr.,LB,Georgia Southern,,2021-11-17T13:40:00.000Z,0.78,2,Immediate
2022,Ja'Quez,Cross,RB,Purdue,Arkansas State,2021-11-17T13:38:00.000Z,0.84,3,Immediate
2022,Mata,Hola,EDGE,Utah State,,2021-11-17T11:04:00.000Z,0.79,2,Immediate
2022,Zeb,Noland,QB,North Dakota State,South Carolina,2021-08-17T13:54:00.000Z,,3,Immediate
2022,Cameron,Sims,CB,Georgia State,Mercer,2021-11-17T11:01:00.000Z,0.78,2,Immediate
2022,Marquae,Kirkendoll,CB,New Mexico,,2021-11-17T00:06:00.000Z,0.79,2,Immediate
2022,Javien,Clemmer,ATH,New Mexico State,,2021-11-16T21:59:00.000Z,0.79,2,Immediate
2022,Deron,Harrell,CB,Wisconsin,,2021-11-16T12:55:00.000Z,0.8,3,Immediate
2022,Marcel,Murray,RB,Arkansas State,Arkansas State,2021-11-16T12:01:00.000Z,0.83,3,Immediate
2022,Gabe,Jeudy-Lally,CB,Vanderbilt,,2021-11-30T08:49:00.000Z,0.83,3,Immediate
2022,Nigel,Fitzgerald,WR,Old Dominion,,2021-11-16T06:27:00.000Z,0.79,2,Immediate
2022,Davontae,McCrae,SDE,North Texas,,2021-11-16T06:19:00.000Z,0.8,3,Immediate
2022,Tre'Von,Morgan,WR,Kentucky,,2022-01-13T18:45:00.000Z,,3,Immediate
2022,Warren,Bryan,DUAL,Air Force,,2022-01-13T18:44:00.000Z,,2,Immediate
2022,Fred,Orr,RB,Tennessee,,2022-01-12T18:43:00.000Z,,2,Immediate
2022,Braxton,Barker,QB,Alabama,,2022-01-12T18:37:00.000Z,,2,Immediate
2022,Kemore,Gamble,TE,Florida,UCF,2022-01-12T18:36:00.000Z,0.89,3,Immediate
2022,Mitchell,Gorgas,IOL,Maryland,,2021-11-16T06:12:00.000Z,0.77,2,Immediate
2022,Pierre,Kemeni,CB,Ohio,Texas State,2021-11-15T17:43:00.000Z,0.79,2,Immediate
2022,AJ,Watts,CB,Akron,,2022-01-19T10:57:00.000Z,,2,Immediate
2022,Ma'a,Gaoteote,OLB,Michigan State,,2022-01-19T10:56:00.000Z,,,Immediate
2022,Cole,Hussung,K,Michigan,,2022-01-19T10:47:00.000Z,,,Immediate
2022,Mykal,McLeod,OT,Southern Mississippi,,2022-01-19T10:42:00.000Z,,2,Immediate
2022,Ben,Langston,S,Missouri,,2021-12-17T14:26:00.000Z,,3,Immediate
2022,Malik,Williams,CB,Nebraska,,2021-12-17T14:26:00.000Z,,3,Immediate
2022,Marshawn,Buchanan,WR,Washington State,,2021-12-17T14:26:00.000Z,,3,Immediate
2022,Tremayne,Prudhomme,CB,Texas,,2021-12-17T14:26:00.000Z,,,Immediate
2022,Kolby,White,WR,Baylor,,2021-12-16T14:23:00.000Z,,,Immediate
2022,Thor,Canales,LB,Arizona,,2021-12-16T14:20:00.000Z,,,Immediate
2022,Kaylan,Wiggins,QB,Florida Intl,,2022-01-21T11:41:00.000Z,,2,Immediate
2022,Andrew,Parker,LB,Arkansas,,2022-01-20T14:44:00.000Z,,3,Immediate
2022,Theodore,Knox,WR,Mississippi State,,2022-01-20T14:17:00.000Z,,4,Immediate
2022,Katravis,Marsh,QB,South Florida,South Florida,2021-12-01T08:36:00.000Z,0.83,3,Immediate
2022,Wayne,Taulapapa,RB,Virginia,,2021-12-30T14:54:00.000Z,0.85,3,Immediate
2022,Ben,Hines,LB,Washington,,2021-12-29T17:24:00.000Z,,1,Immediate
2022,Malik,Hornsby,QB,Arkansas,,2022-01-07T12:15:00.000Z,,4,Immediate
2022,Kadyn,Roach,RB,Louisiana Monroe,Southern Arkansas,2021-12-13T13:24:00.000Z,0.79,2,Immediate
2022,Jeremiah,McClendon,S,Marshall,,2021-10-28T11:18:00.000Z,0.79,2,Immediate
2022,Gavin,Blunt,WR,Akron,,2021-09-30T15:28:00.000Z,,2,Immediate
2022,Myles,Tapusoa,DL,Arizona,,2021-09-30T13:11:00.000Z,0.8,3,Immediate
2022,Dink,Jackson,S,Ole Miss,,2021-09-30T12:23:00.000Z,0.81,3,Immediate
2022,Jonathan,Haynes,S,Ole Miss,,2021-08-02T09:49:00.000Z,0.81,3,Immediate
2022,Jared,Verse,EDGE,Albany,Florida State,2021-11-30T10:14:00.000Z,0.94,4,Immediate
2022,Zack,Merrill,QB,Indiana,,2022-01-11T12:55:00.000Z,,,Immediate
2022,Michael,Turk,P,Arizona State,Oklahoma,2021-08-05T17:00:00.000Z,,,Immediate
2022,Nusi,Malani,DL,Virginia,Washington State,2021-12-29T18:59:00.000Z,0.85,3,Immediate
2022,Greg,Brooks Jr.,CB,Arkansas,LSU,2022-01-13T12:08:00.000Z,0.9,4,Immediate
2022,Donald,Clea,S,Troy,,2021-09-22T12:00:00.000Z,,3,Immediate
2022,Regen,Terry,EDGE,Arizona,,2022-01-06T10:57:00.000Z,,3,Immediate
2022,Andrew,Chatfield,EDGE,Florida,Oregon State,2021-08-31T12:39:00.000Z,,4,Immediate
2022,Charles,Hicks,LB,Wyoming,Missouri,2021-08-23T22:55:00.000Z,0.79,2,Immediate
2022,Sampson,James,RB,Indiana,Purdue,2021-08-11T08:53:00.000Z,,4,Immediate
2022,Tres,Barboza,OT,UTEP,Connecticut,2021-12-27T11:51:00.000Z,0.83,3,Immediate
2022,Trinity,Bell,TE,Tennessee,,2022-01-13T20:58:00.000Z,,3,Immediate
2022,Trevion,Stevenson,LB,North Carolina,,2022-01-13T20:20:00.000Z,0.82,3,Immediate
2022,Eleasah,Anderson,OT,Sam Houston State,,2022-01-13T20:19:00.000Z,,3,Immediate
2022,Ben,Raybon,K,Northern Colorado,Mississippi State,2022-01-19T21:35:00.000Z,,,Immediate
2022,Javan,Hawes,WR,Arkansas State,,2021-11-22T16:43:00.000Z,0.79,2,Immediate
2022,Tyson,Bagent,QB,Shepherd,,2022-01-07T10:13:00.000Z,,,Immediate
2022,Jacolby,Hewitt,WR,Indiana,Florida Intl,2021-11-21T19:30:00.000Z,0.8,3,Immediate
2022,Raiqwon,O'Neal,OT,Rutgers,,2022-01-20T13:37:00.000Z,,3,Immediate
2022,Kamal,Gray,QB,Temple,,2022-01-20T10:24:00.000Z,,,Immediate
2022,Myles,Williamson,CB,Bowling Green,,2021-11-02T13:34:00.000Z,0.78,2,Immediate
2022,Trevor,Arnett,IOL,Florida Intl,,2021-11-02T13:33:00.000Z,,,Immediate
2022,Titus,Mokiao-Atimalala,WR,UCF,UCLA,2022-01-04T16:43:00.000Z,0.89,3,Immediate
2022,Elijah,Blades,CB,Florida,Buffalo,2021-10-11T13:04:00.000Z,0.81,3,Immediate
2022,La'andre,Thomas,S,Memphis,,2021-08-26T15:04:00.000Z,,3,Immediate
2022,Josh,Griffis,EDGE,Florida State,Jackson State,2021-08-25T04:09:00.000Z,0.82,3,Immediate
2022,Kaulin,Parris,K,West Virginia,,2021-08-24T11:20:00.000Z,,,Immediate
2022,Kundarrius,Taylor,WR,UAB,,2021-12-16T13:42:00.000Z,,3,Immediate
2022,Isaiah,Holiness,WR,San José State,UMass,2022-01-04T00:00:00.000Z,0.81,3,Immediate
2022,Jaelen,Crider,DL,Toledo,,2021-12-27T12:46:00.000Z,,3,Immediate
2022,Jack,Wardzala,EDGE,Bowling Green,,2021-11-29T16:32:00.000Z,0.79,2,Immediate
2022,Eddie,Smith,S,Illinois,Arkansas State,2021-11-29T16:19:00.000Z,0.82,3,Immediate
2022,Gabe,Brown,IOL,Bowling Green,Grand Valley State,2021-11-29T16:14:00.000Z,0.8,3,Immediate
2022,Justin,Moore,DL,Connecticut,,2021-11-30T10:12:00.000Z,,3,Immediate
2022,Willie,Taylor III,EDGE,Washington State,,2022-01-13T12:43:00.000Z,,2,Immediate
2022,Jordan,Morris,CB,Coastal Carolina,,2022-01-13T09:31:00.000Z,,2,Immediate
2022,Blake,Grupe,K,Arkansas State,Notre Dame,2022-01-13T09:05:00.000Z,,,Immediate
2022,Sean,Dollars,RB,Oregon,,2022-01-13T09:04:00.000Z,0.88,3,Immediate
2022,Trey,Benson,RB,Oregon,Florida State,2022-01-13T08:59:00.000Z,0.89,3,Immediate
2022,Joseph Appiah,Darkwa,DL,Penn State,,2022-01-10T10:33:00.000Z,,3,TBD
2022,Steven,Stilianos,TE,Lafayette,,2021-12-01T10:59:00.000Z,,,Immediate
2022,K'Rojhn,Calbert,OT,Tennessee,Eastern Kentucky,2022-01-12T18:59:00.000Z,,3,Immediate
2022,Jeremy,Hunt,QB,Louisiana Monroe,,2022-01-12T17:15:00.000Z,,3,Immediate
2022,Mekhi,Wingo,DL,Missouri,LSU,2022-01-18T11:03:00.000Z,0.94,4,Immediate
2022,Kajuan,Robinson,DL,Memphis,,2022-01-18T09:50:00.000Z,0.83,3,Immediate
2022,Wyatt,Walton,IOL,Ohio,,2022-01-18T09:10:00.000Z,,3,Immediate
2022,Jahquan,Bloomfield,WR,Louisiana Monroe,,2022-01-18T08:46:00.000Z,,2,Immediate
2022,Jairus,Satiu,LB,Virginia,,2021-11-18T09:21:00.000Z,0.79,2,Immediate
2022,Josh,Oglesby,RB,Arkansas,Stephen F. Austin,2021-12-07T11:51:00.000Z,0.79,2,Immediate
2022,MJ,Tafisi,LB,Washington,Utah State,2021-11-08T11:44:00.000Z,0.83,3,Immediate
2022,Bryce,McNair,OT,Ohio,,2021-11-08T10:24:00.000Z,,3,Immediate
2022,Khafre,Brown,WR,North Carolina,South Florida,2021-10-18T10:39:00.000Z,0.85,3,Immediate
2022,Cameron,Wiley,RB,Minnesota,Akron,2021-10-18T08:43:00.000Z,0.79,2,Immediate
